state,st_abb,date,tmin,tmax,tavg,ppt,coal,natural gas,petroleum coke,petroleum liquids
Illinois,IL,2001-06-01,59.324,79.8746,69.6002,98.052,4139.0,128.817,1.0,67.32000000000001
Indiana,IN,2001-06-01,59.0774,79.1348,69.1052,103.995,4989.0,104.814,6.0,9.112
Kansas,KS,2001-06-01,60.4346,84.71119999999999,72.5738,92.201,1784.0,55.728,0.0,15.64
Kentucky,KY,2001-06-01,59.9936,82.11019999999999,71.051,98.966,3608.0,15.065999999999999,0.0,2.72
Louisiana,LA,2001-06-01,69.3104,87.2852,78.2978,316.545,1311.0,1180.008,48.0,38.760000000000005
Massachusetts,MA,2001-06-01,57.0434,77.3186,67.18100000000001,142.603,344.0,256.09499999999997,0.0,164.15200000000002
Maryland,MD,2001-06-01,62.1032,81.4226,71.7638,119.252,1020.0,41.823,0.0,73.304
Maine,ME,2001-06-01,52.3886,73.5224,62.9546,99.382,32.0,174.15,0.0,51.952000000000005
Michigan,MI,2001-06-01,53.275999999999996,75.0128,64.1444,80.81,2983.0,288.819,0.0,37.672000000000004
Minnesota,MN,2001-06-01,54.528800000000004,75.4484,64.9886,99.048,1627.0,41.525999999999996,19.0,3.8080000000000003
Missouri,MO,2001-06-01,61.2752,81.8654,71.5712,148.979,3149.0,82.62,25.0,2.992
Mississippi,MS,2001-06-01,66.3638,86.765,76.5644,167.582,766.0,319.518,0.0,132.464
Montana,MT,2001-06-01,45.3182,70.4642,57.891200000000005,96.023,717.0,1.674,20.0,0.0
North Carolina,NC,2001-06-01,64.6682,84.1316,74.4008,149.228,2654.0,62.64,0.0,36.312000000000005
North Dakota,ND,2001-06-01,52.1096,73.4738,62.790800000000004,107.296,1825.0,0.243,0.0,2.04
Nebraska,NE,2001-06-01,55.147999999999996,81.3236,68.2358,51.821,1055.0,12.42,0.0,0.272
New Hampshire,NH,2001-06-01,52.97,75.44120000000001,64.2056,122.751,117.0,7.479,0.0,18.224
New Jersey,NJ,2001-06-01,60.8144,80.9402,70.8764,134.647,345.0,461.727,0.0,62.83200000000001
New Mexico,NM,2001-06-01,54.690799999999996,88.457,71.57300000000001,19.471,1420.0,159.138,0.0,1.088
Nevada,NV,2001-06-01,49.1612,83.1614,66.1622,2.884,737.0,226.773,0.0,36.720000000000006
New York,NY,2001-06-01,53.922200000000004,75.06139999999999,64.4918,109.646,843.0,1037.34,0.0,362.71200000000005
Ohio,OH,2001-06-01,58.0766,78.629,68.3528,76.75,4545.0,51.894,0.0,9.112
Oklahoma,OK,2001-06-01,64.73660000000001,88.26259999999999,76.4996,58.127,1822.0,474.849,0.0,3.8080000000000003
Oregon,OR,2001-06-01,41.5814,70.6154,56.0984,38.29,153.0,192.537,0.0,0.272
Pennsylvania,PA,2001-06-01,55.7438,77.35640000000001,66.5492,101.862,4101.0,84.91499999999999,10.0,114.376
Rhode Island,RI,2001-06-01,59.648,77.0468,68.34740000000001,164.248,0.0,129.654,0.0,5.168
South Carolina,SC,2001-06-01,67.0766,86.9036,76.991,136.02,1425.0,39.096,0.0,6.392
South Dakota,SD,2001-06-01,54.4694,77.7812,66.1244,78.805,184.0,12.285,0.0,0.68
Tennessee,TN,2001-06-01,60.746,82.7024,71.7242,108.994,2230.0,26.892,0.0,7.888000000000001
Texas,TX,2001-06-01,68.35640000000001,93.1064,80.73140000000001,60.685,8515.0,5202.792,54.0,4.488
Utah,UT,2001-06-01,50.441,82.67,66.5564,9.562,1212.0,49.41,0.0,1.7680000000000002
Virginia,VA,2001-06-01,61.1006,82.0616,71.582,114.703,1366.0,102.897,0.0,105.536
Vermont,VT,2001-06-01,52.0286,74.3558,63.1922,101.188,0.0,0.081,0.0,0.544
Washington,WA,2001-06-01,43.7162,66.5114,55.1138,64.179,375.0,223.155,0.0,5.168
Wisconsin,WI,2001-06-01,54.2732,74.4116,64.3424,121.145,2065.0,69.633,17.0,2.4480000000000004
West Virginia,WV,2001-06-01,55.970600000000005,78.8954,67.43299999999999,109.114,2969.0,14.31,0.0,5.44
Wyoming,WY,2001-06-01,44.5064,73.9742,59.2394,30.235,2140.0,17.55,0.0,2.176
Alabama,AL,2001-07-01,69.4976,89.63419999999999,79.5668,96.008,3429.0,327.213,0.0,9.384
Arkansas,AR,2001-07-01,71.89699999999999,92.0192,81.959,62.793,1502.0,113.103,0.0,11.832
Arizona,AZ,2001-07-01,65.6798,93.551,79.6154,38.147,1825.0,368.739,0.0,1.496
California,CA,2001-07-01,59.0036,88.4444,73.724,7.85,164.0,2956.77,92.0,16.456
Colorado,CO,2001-07-01,54.5072,84.79939999999999,69.6524,56.362,1781.0,239.409,0.0,4.352
Connecticut,CT,2001-07-01,57.7238,79.1978,68.4608,56.068,146.0,83.565,0.0,71.128
Delaware,DE,2001-07-01,63.1274,82.3316,72.7286,133.577,152.0,39.798,3.0,44.744
Florida,FL,2001-07-01,72.437,89.7098,81.0734,229.422,2753.0,1134.54,89.0,860.4720000000001
Georgia,GA,2001-07-01,69.34819999999999,88.8836,79.11500000000001,136.332,3354.0,251.208,25.0,30.872000000000003
Iowa,IA,2001-07-01,64.859,85.21700000000001,75.038,77.932,2234.0,58.967999999999996,1.0,6.392
Idaho,ID,2001-07-01,50.342,80.6576,65.4998,29.498,12.0,33.534,0.0,0.0
Illinois,IL,2001-07-01,65.138,86.2628,75.7004,91.101,4789.0,258.633,1.0,74.39200000000001
Indiana,IN,2001-07-01,63.203,84.40520000000001,73.805,134.177,5469.0,143.316,11.0,10.200000000000001
Kansas,KS,2001-07-01,69.953,95.7794,82.8662,90.51,1829.0,201.528,0.0,8.976
Kentucky,KY,2001-07-01,65.67439999999999,86.0864,75.8804,155.855,3881.0,36.396,0.0,2.4480000000000004
Louisiana,LA,2001-07-01,73.34960000000001,91.7384,82.544,104.987,1557.0,1479.735,61.0,2.4480000000000004
Massachusetts,MA,2001-07-01,56.6258,77.95400000000001,67.289,88.767,385.0,266.625,0.0,148.104
Maryland,MD,2001-07-01,61.86559999999999,82.2038,72.0356,114.054,1071.0,76.30199999999999,0.0,60.248000000000005
Maine,ME,2001-07-01,53.5964,74.6834,64.1408,96.914,34.0,209.061,0.0,51.408
Michigan,MI,2001-07-01,56.3198,80.186,68.2538,45.055,3264.0,446.418,0.0,40.936
Minnesota,MN,2001-07-01,58.983799999999995,81.2012,70.0934,83.936,1811.0,67.338,14.0,3.5360000000000005
Missouri,MO,2001-07-01,68.99719999999999,88.6352,78.81620000000001,116.587,3604.0,189.027,22.0,7.344
Mississippi,MS,2001-07-01,70.889,91.103,80.996,107.249,669.0,611.955,0.0,148.104
Montana,MT,2001-07-01,52.568599999999996,81.7412,67.1558,58.4,1000.0,2.187,18.0,0.0
North Carolina,NC,2001-07-01,65.6762,84.1064,74.8922,137.458,2868.0,103.30199999999999,0.0,23.392000000000003
North Dakota,ND,2001-07-01,58.6688,81.3668,70.0178,116.508,2219.0,0.27,0.0,2.04
Nebraska,NE,2001-07-01,64.9202,89.22200000000001,77.072,92.302,1173.0,33.345,0.0,1.088
New Hampshire,NH,2001-07-01,52.835,75.911,64.373,94.252,128.0,6.804,0.0,18.360000000000003
New Jersey,NJ,2001-07-01,60.6506,81.9716,71.3102,75.735,382.0,460.566,0.0,38.352000000000004
New Mexico,NM,2001-07-01,60.447199999999995,90.1634,75.3062,41.349,1536.0,177.012,0.0,0.9520000000000001
Nevada,NV,2001-07-01,55.1606,87.6848,71.4218,19.287,726.0,247.212,0.0,27.336000000000002
New York,NY,2001-07-01,54.775400000000005,76.7372,65.7572,60.795,945.0,1179.009,0.0,278.12
Ohio,OH,2001-07-01,61.187,82.8338,72.0104,92.192,4899.0,98.172,0.0,11.968
Oklahoma,OK,2001-07-01,72.9572,97.76299999999999,85.361,20.273,1887.0,827.415,0.0,3.672
Oregon,OR,2001-07-01,48.7238,79.7882,64.256,19.687,233.0,196.776,0.0,0.0
Pennsylvania,PA,2001-07-01,56.0858,79.22659999999999,67.6562,68.08,4652.0,98.874,9.0,101.72800000000001
Rhode Island,RI,2001-07-01,59.2178,77.46979999999999,68.3438,84.766,0.0,148.419,0.0,5.168
South Carolina,SC,2001-07-01,68.79740000000001,87.8684,78.332,126.484,1464.0,54.054,0.0,8.704
South Dakota,SD,2001-07-01,62.6252,86.63719999999999,74.6312,95.096,188.0,19.197,0.0,0.272
Tennessee,TN,2001-07-01,67.0496,86.945,76.9964,128.444,2541.0,51.894,0.0,3.5360000000000005
Texas,TX,2001-07-01,72.52340000000001,97.4228,84.9722,20.89,9325.0,6374.97,59.0,3.8080000000000003
Utah,UT,2001-07-01,57.745400000000004,87.8198,72.7826,23.788,1380.0,45.819,0.0,1.36
Virginia,VA,2001-07-01,61.498400000000004,82.805,72.15259999999999,128.497,1495.0,142.911,0.0,106.08000000000001
Vermont,VT,2001-07-01,52.5542,74.6726,63.6134,90.484,0.0,0.081,0.0,0.9520000000000001
Washington,WA,2001-07-01,50.117,76.3466,63.2318,18.792,513.0,268.272,0.0,5.168
Wisconsin,WI,2001-07-01,58.1468,81.5666,69.8558,63.068,2475.0,130.869,19.0,3.672
West Virginia,WV,2001-07-01,58.14319999999999,79.9484,69.0458,196.914,3322.0,31.536,0.0,5.5760000000000005
Wyoming,WY,2001-07-01,53.2274,84.1118,68.6696,38.898,2442.0,18.063,0.0,0.9520000000000001
Alabama,AL,2001-08-01,69.04220000000001,88.025,78.5336,136.578,3486.0,367.227,0.0,8.84
Arkansas,AR,2001-08-01,69.9962,92.0102,81.00319999999999,64.084,1445.0,132.03,0.0,27.880000000000003
Arizona,AZ,2001-08-01,64.904,93.04339999999999,78.9728,49.223,1825.0,334.638,0.0,1.496
California,CA,2001-08-01,60.0422,91.07239999999999,75.5582,1.715,169.0,3181.491,79.0,9.520000000000001
Colorado,CO,2001-08-01,51.3284,81.35600000000001,66.3422,52.457,1787.0,235.278,0.0,3.672
Connecticut,CT,2001-08-01,62.9294,83.0534,72.9914,102.982,148.0,129.924,0.0,144.29600000000002
Delaware,DE,2001-08-01,67.51219999999999,85.56800000000001,76.5392,142.101,171.0,77.112,0.0,63.92
Florida,FL,2001-08-01,72.24080000000001,90.3866,81.3146,166.973,2799.0,1168.884,112.0,1107.856
Georgia,GA,2001-08-01,69.2132,89.17699999999999,79.1942,69.778,3385.0,290.493,19.0,38.488
Iowa,IA,2001-08-01,61.853,83.57,72.7124,73.599,2242.0,65.88,0.0,5.5760000000000005
Idaho,ID,2001-08-01,50.7506,85.0676,67.90820000000001,4.386,11.0,42.282,0.0,0.0
Illinois,IL,2001-08-01,63.602599999999995,85.6058,74.6042,99.296,4912.0,331.02,1.0,59.568000000000005
Indiana,IN,2001-08-01,63.6152,84.4988,74.057,98.355,5570.0,172.692,26.0,10.608
Kansas,KS,2001-08-01,65.0408,92.9696,79.0052,57.999,1899.0,142.83,0.0,17.0
Kentucky,KY,2001-08-01,66.56899999999999,86.5958,76.5824,91.684,3883.0,45.441,0.0,2.3120000000000003
Louisiana,LA,2001-08-01,72.6566,90.5576,81.6062,150.956,1497.0,1665.9,42.0,20.264000000000003
Massachusetts,MA,2001-08-01,61.6298,81.8654,71.7476,84.794,405.0,341.307,0.0,201.28
Maryland,MD,2001-08-01,66.3206,85.14320000000001,75.7328,104.017,1132.0,124.092,0.0,124.168
Maine,ME,2001-08-01,54.6278,79.4228,67.0244,36.188,33.0,229.014,0.0,96.152
Michigan,MI,2001-08-01,58.3484,81.1598,69.755,86.098,3421.0,502.146,0.0,36.176
Minnesota,MN,2001-08-01,57.547399999999996,81.2822,69.4148,78.539,1900.0,75.222,11.0,6.12
Missouri,MO,2001-08-01,65.97319999999999,88.7018,77.3366,70.546,3817.0,197.694,23.0,4.488
Mississippi,MS,2001-08-01,70.178,89.3372,79.7576,151.405,763.0,629.154,0.0,130.96800000000002
Montana,MT,2001-08-01,51.7406,85.5716,68.65520000000001,9.995,1046.0,2.457,23.0,0.0
North Carolina,NC,2001-08-01,66.8714,86.8406,76.85600000000001,100.497,3178.0,164.916,0.0,30.328000000000003
North Dakota,ND,2001-08-01,56.0336,84.6428,70.3382,22.667,2280.0,0.324,0.0,2.04
Nebraska,NE,2001-08-01,60.056599999999996,87.8306,73.9436,51.748,1179.0,19.953,0.0,2.04
New Hampshire,NH,2001-08-01,56.2964,80.8574,68.5778,46.045,141.0,6.183,0.0,22.984
New Jersey,NJ,2001-08-01,65.7158,85.7606,75.7382,90.763,451.0,604.8,0.0,65.96000000000001
New Mexico,NM,2001-08-01,57.4898,86.13860000000001,71.8142,58.473,1334.0,166.023,0.0,0.8160000000000001
Nevada,NV,2001-08-01,56.0048,90.96799999999999,73.4864,6.86,773.0,293.706,0.0,34.408
New York,NY,2001-08-01,58.451,81.5504,70.0016,77.926,1014.0,1467.882,1.0,369.37600000000003
Ohio,OH,2001-08-01,62.513600000000004,83.26939999999999,72.89059999999999,83.611,5206.0,108.054,0.0,11.696000000000002
Oklahoma,OK,2001-08-01,69.7046,95.5886,82.6466,55.18,1995.0,735.777,0.0,3.5360000000000005
Oregon,OR,2001-08-01,50.498599999999996,83.8724,67.1846,10.833,223.0,249.534,0.0,0.136
Pennsylvania,PA,2001-08-01,60.2834,82.5602,71.4218,77.726,4818.0,131.787,5.0,144.976
Rhode Island,RI,2001-08-01,64.22,81.104,72.662,115.147,0.0,163.944,0.0,6.392
South Carolina,SC,2001-08-01,69.2762,90.491,79.8836,65.161,1515.0,85.131,0.0,14.280000000000001
South Dakota,SD,2001-08-01,59.26819999999999,88.23920000000001,73.7546,15.992,181.0,17.982,0.0,0.68
Tennessee,TN,2001-08-01,66.90379999999999,86.46979999999999,76.6868,102.352,2548.0,50.76,0.0,2.992
Texas,TX,2001-08-01,70.7774,94.88119999999999,82.8284,85.805,9099.0,6424.515,52.0,4.760000000000001
Utah,UT,2001-08-01,56.9858,87.4058,72.19579999999999,30.709,1369.0,43.659,0.0,1.2240000000000002
Virginia,VA,2001-08-01,64.7186,85.514,75.1172,94.575,1649.0,204.714,0.0,172.448
Vermont,VT,2001-08-01,55.419799999999995,80.3408,67.8794,56.262,0.0,0.054,0.0,1.36
Washington,WA,2001-08-01,52.2752,79.33279999999999,65.804,41.526,603.0,231.174,0.0,3.9440000000000004
Wisconsin,WI,2001-08-01,58.7048,81.0806,69.89179999999999,112.939,2474.0,142.533,21.0,16.32
West Virginia,WV,2001-08-01,61.5308,82.36580000000001,71.9474,86.928,3333.0,49.302,0.0,6.664000000000001
Wyoming,WY,2001-08-01,51.3374,83.7248,67.532,14.773,2397.0,18.063,0.0,1.9040000000000001
Alabama,AL,2001-09-01,61.5038,82.6574,72.0806,123.984,2998.0,295.38,0.0,6.936000000000001
Arkansas,AR,2001-09-01,59.5958,82.3028,70.9484,92.071,1450.0,88.047,0.0,14.280000000000001
Arizona,AZ,2001-09-01,59.894600000000004,91.3874,75.641,9.913,1652.0,273.67199999999997,0.0,0.9520000000000001
California,CA,2001-09-01,55.6898,85.98740000000001,70.8386,7.54,142.0,2720.547,72.0,8.296000000000001
Colorado,CO,2001-09-01,43.61,75.893,59.7506,25.932,1548.0,196.07399999999998,0.0,2.04
Connecticut,CT,2001-09-01,52.367,73.5188,62.942,102.528,125.0,176.607,0.0,33.592000000000006
Delaware,DE,2001-09-01,56.2658,77.1818,66.7238,52.161,56.0,80.946,1.0,18.360000000000003
Florida,FL,2001-09-01,69.026,86.3258,77.6768,253.936,2526.0,1201.068,95.0,663.952
Georgia,GA,2001-09-01,61.4714,82.8752,72.17240000000001,97.389,2586.0,157.761,24.0,27.336000000000002
Iowa,IA,2001-09-01,49.9784,72.59179999999999,61.286,100.369,1818.0,40.932,0.0,1.088
Idaho,ID,2001-09-01,43.3364,75.5042,59.4194,17.851,8.0,48.573,0.0,0.0
Illinois,IL,2001-09-01,52.0934,76.3988,64.247,84.069,4079.0,99.495,1.0,32.776
Indiana,IN,2001-09-01,52.1546,75.4142,63.784400000000005,95.528,4774.0,94.392,8.0,9.656
Kansas,KS,2001-09-01,54.5072,81.0014,67.7552,87.745,1721.0,45.414,0.0,1.088
Kentucky,KY,2001-09-01,54.7106,77.9234,66.31700000000001,63.592,3508.0,19.413,0.0,2.04
Louisiana,LA,2001-09-01,65.9534,84.974,75.4628,164.289,1317.0,1264.734,39.0,5.44
Massachusetts,MA,2001-09-01,51.2978,73.1318,62.214800000000004,92.458,229.0,344.007,0.0,114.92
Maryland,MD,2001-09-01,55.1516,76.6058,65.87780000000001,65.193,986.0,68.526,0.0,27.880000000000003
Maine,ME,2001-09-01,46.569199999999995,69.5606,58.0658,100.248,30.0,216.837,0.0,59.024
Michigan,MI,2001-09-01,47.444,67.8614,57.651799999999994,106.767,2961.0,329.4,0.0,13.192
Minnesota,MN,2001-09-01,46.256,68.2322,57.245000000000005,57.051,1633.0,32.913,17.0,1.7680000000000002
Missouri,MO,2001-09-01,54.4406,78.332,66.38719999999999,86.791,3251.0,80.838,22.0,1.088
Mississippi,MS,2001-09-01,62.5118,83.7554,73.1336,129.305,710.0,539.325,0.0,55.080000000000005
Montana,MT,2001-09-01,43.8458,74.0516,58.9496,22.974,962.0,0.999,28.0,0.0
North Carolina,NC,2001-09-01,57.4268,78.7676,68.0972,76.156,2440.0,34.857,0.0,24.072000000000003
North Dakota,ND,2001-09-01,45.1472,71.294,58.220600000000005,28.03,1906.0,0.27,0.0,1.088
Nebraska,NE,2001-09-01,49.8272,77.02340000000001,63.4244,69.259,1076.0,5.886,0.0,0.272
New Hampshire,NH,2001-09-01,46.3316,70.8566,58.595,116.465,145.0,10.152,0.0,7.48
New Jersey,NJ,2001-09-01,53.753,76.5194,65.1362,72.527,351.0,410.53499999999997,0.0,17.0
New Mexico,NM,2001-09-01,50.8028,83.1848,66.9938,22.188,1250.0,123.525,0.0,1.6320000000000001
Nevada,NV,2001-09-01,47.913799999999995,82.1138,65.0138,6.916,694.0,230.04,0.0,32.64
New York,NY,2001-09-01,48.1766,70.6766,59.4266,106.533,685.0,1120.932,2.0,150.28
Ohio,OH,2001-09-01,51.206,73.5026,62.3534,81.013,4218.0,43.065,0.0,7.888000000000001
Oklahoma,OK,2001-09-01,58.8434,83.1884,71.015,93.454,1707.0,505.899,0.0,2.4480000000000004
Oregon,OR,2001-09-01,44.717,76.7174,60.717200000000005,16.841,219.0,234.063,0.0,0.0
Pennsylvania,PA,2001-09-01,48.5168,72.1814,60.348200000000006,103.823,4116.0,117.261,9.0,29.104000000000003
Rhode Island,RI,2001-09-01,54.905,73.4522,64.1786,67.293,0.0,160.893,0.0,4.6240000000000006
South Carolina,SC,2001-09-01,60.8612,82.3982,71.6306,92.008,1270.0,19.818,0.0,5.168
South Dakota,SD,2001-09-01,48.7868,75.956,62.3714,44.511,190.0,5.697,0.0,0.136
Tennessee,TN,2001-09-01,56.3414,78.7316,67.5356,93.148,2217.0,19.98,0.0,1.9040000000000001
Texas,TX,2001-09-01,62.9132,86.8586,74.8868,77.05,8250.0,4901.121,57.0,2.4480000000000004
Utah,UT,2001-09-01,49.4114,81.3974,65.4044,7.235,1312.0,42.012,0.0,0.9520000000000001
Virginia,VA,2001-09-01,53.4974,76.86500000000001,65.1812,55.19,1334.0,173.745,0.0,37.400000000000006
Vermont,VT,2001-09-01,45.8546,69.566,57.711200000000005,112.318,0.0,0.054,0.0,0.40800000000000003
Washington,WA,2001-09-01,46.8482,72.851,59.849599999999995,20.428,517.0,201.771,0.0,5.168
Wisconsin,WI,2001-09-01,46.5044,67.8326,57.1676,101.778,2011.0,81.108,11.0,10.336
West Virginia,WV,2001-09-01,50.036,73.6142,61.8242,64.201,2397.0,17.334,0.0,3.128
Wyoming,WY,2001-09-01,42.3446,73.7834,58.064,22.418,1725.0,17.712,0.0,1.9040000000000001
Alabama,AL,2001-10-01,46.7582,74.3036,60.531800000000004,84.705,2840.0,318.627,0.0,8.024000000000001
Arkansas,AR,2001-10-01,45.840199999999996,72.9122,59.3762,147.182,1335.0,95.553,0.0,1.36
Arizona,AZ,2001-10-01,49.496,80.2796,64.8878,11.443,1810.0,265.437,0.0,0.544
California,CA,2001-10-01,49.7318,78.04939999999999,63.89059999999999,17.923,118.0,2502.063,97.0,8.296000000000001
Colorado,CO,2001-10-01,31.9154,62.807,47.361200000000004,16.606,1455.0,234.252,0.0,3.128
Connecticut,CT,2001-10-01,41.1314,64.36580000000001,52.748599999999996,34.103,73.0,148.095,0.0,45.696000000000005
Delaware,DE,2001-10-01,46.3442,69.0026,57.6734,29.642,55.0,67.041,11.0,41.208000000000006
Florida,FL,2001-10-01,61.2698,81.3218,71.2958,59.755,2416.0,1141.479,107.0,574.3280000000001
Georgia,GA,2001-10-01,47.694199999999995,75.3314,61.512800000000006,21.199,2247.0,98.226,24.0,30.192000000000004
Iowa,IA,2001-10-01,38.3954,61.8368,50.117,61.159,1866.0,33.291,1.0,1.36
Idaho,ID,2001-10-01,31.6922,57.2216,44.4578,56.108,6.0,59.481,0.0,0.0
Illinois,IL,2001-10-01,42.6254,64.6268,53.6252,152.371,3589.0,153.414,1.0,2.04
Indiana,IN,2001-10-01,43.0052,64.24340000000001,53.623400000000004,194.555,4800.0,71.091,2.0,10.336
Kansas,KS,2001-10-01,40.8956,70.4534,55.6754,27.048,1609.0,36.018,0.0,4.488
Kentucky,KY,2001-10-01,42.917,68.9198,55.9184,109.843,3277.0,11.745,0.0,1.6320000000000001
Louisiana,LA,2001-10-01,51.9206,76.8092,64.364,129.29,1083.0,1138.941,64.0,1.7680000000000002
Massachusetts,MA,2001-10-01,40.2008,63.6764,51.9386,25.228,403.0,315.252,0.0,88.4
Maryland,MD,2001-10-01,44.6684,68.3492,56.5088,24.164,958.0,47.897999999999996,0.0,36.856
Maine,ME,2001-10-01,36.05,58.267399999999995,47.157799999999995,47.321,28.0,208.683,0.0,59.432
Michigan,MI,2001-10-01,38.0894,57.02,47.5556,139.12,2790.0,420.228,0.0,12.784
Minnesota,MN,2001-10-01,33.584,54.8726,44.2292,50.888,1651.0,45.414,16.0,2.176
Missouri,MO,2001-10-01,43.4804,67.7642,55.6232,108.498,3156.0,56.511,19.0,1.36
Mississippi,MS,2001-10-01,47.4836,74.84179999999999,61.1618,144.46,877.0,551.745,0.0,1.088
Montana,MT,2001-10-01,30.2576,54.760999999999996,42.5102,32.164,1019.0,1.971,28.0,0.0
North Carolina,NC,2001-10-01,43.9484,71.7512,57.8498,29.525,2281.0,29.835,0.0,21.488000000000003
North Dakota,ND,2001-10-01,30.2306,54.2228,42.2258,23.075,1950.0,0.243,0.0,1.088
Nebraska,NE,2001-10-01,35.7566,65.2964,50.5256,26.312,987.0,7.695,0.0,0.272
New Hampshire,NH,2001-10-01,35.7332,60.355399999999996,48.0434,41.668,150.0,13.014,0.0,15.232000000000001
New Jersey,NJ,2001-10-01,43.7774,67.6058,55.6916,26.899,381.0,437.373,0.0,13.056000000000001
New Mexico,NM,2001-10-01,40.3556,73.54939999999999,56.9534,5.624,1346.0,109.29599999999999,0.0,0.544
Nevada,NV,2001-10-01,38.6024,70.8458,54.7232,8.029,769.0,250.128,0.0,3.5360000000000005
New York,NY,2001-10-01,39.695,60.6344,50.163799999999995,61.048,733.0,998.055,0.0,137.36
Ohio,OH,2001-10-01,42.8162,63.973400000000005,53.3948,119.272,4121.0,32.562,0.0,8.84
Oklahoma,OK,2001-10-01,45.896,74.066,59.981,54.96,1675.0,407.808,0.0,1.9040000000000001
Oregon,OR,2001-10-01,35.7854,62.5334,49.1594,59.134,229.0,232.49699999999999,0.0,0.0
Pennsylvania,PA,2001-10-01,40.1072,62.789,51.449,53.284,4026.0,102.789,10.0,31.96
Rhode Island,RI,2001-10-01,43.9394,64.3514,54.1454,39.749,0.0,156.789,0.0,4.352
South Carolina,SC,2001-10-01,46.3748,75.1568,60.7658,21.175,995.0,40.311,0.0,6.5280000000000005
South Dakota,SD,2001-10-01,33.6758,61.07,47.372,23.179,144.0,1.647,0.0,0.136
Tennessee,TN,2001-10-01,42.553399999999996,70.0322,56.2928,117.17,1883.0,18.225,0.0,7.48
Texas,TX,2001-10-01,51.1268,79.0754,65.102,42.438,6829.0,4416.066,14.0,4.896000000000001
Utah,UT,2001-10-01,37.6664,67.4276,52.547,13.15,1326.0,33.237,0.0,0.9520000000000001
Virginia,VA,2001-10-01,40.962199999999996,69.61280000000001,55.2866,21.938,1307.0,129.384,0.0,28.968000000000004
Vermont,VT,2001-10-01,36.8114,59.340199999999996,48.0758,51.097,0.0,0.081,0.0,0.40800000000000003
Washington,WA,2001-10-01,36.3434,55.4072,45.8762,120.883,502.0,196.236,0.0,5.848000000000001
Wisconsin,WI,2001-10-01,35.5838,56.3972,45.9914,61.236,2233.0,75.681,15.0,12.24
West Virginia,WV,2001-10-01,38.084,65.4764,51.7802,31.831,2154.0,19.035,0.0,2.72
Wyoming,WY,2001-10-01,29.4476,56.5646,43.0052,27.058,2218.0,18.144,0.0,1.9040000000000001
Alabama,AL,2001-11-01,43.692800000000005,73.5314,58.611200000000004,87.325,2585.0,288.954,0.0,8.568000000000001
Arkansas,AR,2001-11-01,42.6218,66.9074,54.7646,145.579,1174.0,75.114,0.0,1.496
Arizona,AZ,2001-11-01,39.2882,66.5726,52.9304,7.496,1628.0,185.625,0.0,0.8160000000000001
California,CA,2001-11-01,41.0648,61.9448,51.5048,107.624,123.0,2013.552,84.0,8.024000000000001
Colorado,CO,2001-11-01,23.783,51.513799999999996,37.6484,31.615,1632.0,162.783,0.0,2.4480000000000004
Connecticut,CT,2001-11-01,35.0114,55.0814,45.0464,28.104,138.0,75.357,0.0,34.952000000000005
Delaware,DE,2001-11-01,39.028999999999996,62.738600000000005,50.8838,15.404,51.0,29.538,1.0,32.912
Florida,FL,2001-11-01,56.6852,78.4418,67.5644,38.344,1975.0,836.757,85.0,357.136
Georgia,GA,2001-11-01,45.1652,73.82300000000001,59.495,34.952,2019.0,49.923,17.0,26.520000000000003
Iowa,IA,2001-11-01,36.5738,59.2538,47.913799999999995,39.165,1763.0,27.243,1.0,0.8160000000000001
Idaho,ID,2001-11-01,27.005000000000003,45.689,36.347,68.473,7.0,71.874,0.0,0.0
Illinois,IL,2001-11-01,37.9814,61.2536,49.616600000000005,65.109,3574.0,81.486,1.0,3.8080000000000003
Indiana,IN,2001-11-01,37.0904,60.834199999999996,48.9632,84.351,4541.0,87.723,4.0,10.88
Kansas,KS,2001-11-01,35.6018,62.0204,48.812,13.338,1441.0,33.885,0.0,7.888000000000001
Kentucky,KY,2001-11-01,37.2704,65.4008,51.3356,111.033,2800.0,11.583,0.0,3.128
Louisiana,LA,2001-11-01,48.7292,74.2964,61.512800000000006,155.934,1126.0,845.9639999999999,52.0,29.648000000000003
Massachusetts,MA,2001-11-01,33.5336,53.8016,43.6676,31.145,359.0,247.941,0.0,159.66400000000002
